basename	wburl
760f5476fb25cde964ae5a6913954da54c67dfb9	https://web.archive.org/web/201807231212/https://synapse.koreamed.org/Synapse/Data/PDFData/0185JKACD/jkacd-28-348.pdf
308f2abd9057ad59e2c8d7772e7d5b078e24568a	https://web.archive.org/web/20170809032534/http://ekjm.org/upload/kjm-85-4-378-6.pdf
800614e0d86a77c1de71852494026054ea643217	https://web.archive.org/web/20180722000700/https://static.sykepleien.no/sites/default/files/pdf-export/pdf-export-63441.pdf?c=1506692705
1405af94fa0c116f09cf9d07db32c226a6565e4b	https://web.archive.org/web/20180719013803/https://synapse.koreamed.org/Synapse/Data/PDFData/0176BN/bn-8-73.pdf
666ec0a6c7f407941d23614412e952a94621cb84	https://web.archive.org/web/20180722132719/http://real.mtak.hu/35944/1/650.2016.30409.pdf
46590d1050fd38d6c7a00c14088ab49b65047ec6	https://web.archive.org/web/20180603010353/http://dergiler.ankara.edu.tr/dergiler/38/317/3099.pdf
999971ebe4d702a818a8cd01c1b69bf961788dda	https://web.archive.org/web/2017/http://publisher-connector.core.ac.uk/resourcesync/data/elsevier/pdf/35b/aHR0cDovL2FwaS5lbHNldmllci5jb20vY29udGVudC9hcnRpY2xlL3BpaS9zMDEwMzA1ODIxNjMwMDIweA%3D%3D.pdf
28ff714476506bfb7f56507dfd81f81be2dd5d96	https://web.archive.org/web/2017/https://pure.uvt.nl/ws/files/1555071/5e_proef_GZ_Psych_Oei.pdf
428ae4aa60c03ad78ca32f56648f715934e71336	https://web.archive.org/web/201807260045/https://synapse.koreamed.org/Synapse/Data/PDFData/0010JKRA/jkra-14-176.pdf
856978f7f0e06e885239ab2f5131898f2cb8f608	https://web.archive.org/web/20180724072523/https://synapse.koreamed.org/Synapse/Data/PDFData/0119JKMA/jkma-60-228.pdf
793be3cddfec7b535bf758bdd15db5815f9b9637	https://web.archive.org/web/20180724162721/https://synapse.koreamed.org/Synapse/Data/PDFData/0171KJSM/kjsm-31-45.pdf
4e7a05fd610b45a06f44c4de6233334a82819c8d	https://web.archive.org/web/201807270458/https://synapse.koreamed.org/Synapse/Data/PDFData/0109YUJM/yujm-22-62.pdf
49ed49e1491992794a51af3c25a66daef4c7176c	https://web.archive.org/web/20171002145101/http://publisher-connector.core.ac.uk/resourcesync/data/elsevier/pdf/b92/aHR0cDovL2FwaS5lbHNldmllci5jb20vY29udGVudC9hcnRpY2xlL3BpaS9zMDQ4MjUwMDQxNDAwMTcwMw%3D%3D.pdf
38d50c8ba3836b8c3e5babbc8afd85fe36a5def6	https://web.archive.org/web/20180725220248/https://synapse.koreamed.org/Synapse/Data/PDFData/0037JKSS/jkss-79-S1.pdf
1c7f4646bd408e21e5356c44c9185d0cd86314c4	https://web.archive.org/web/201807200229/https://tidsskriftet.no/sites/default/files/pdf2015--831.pdf
36fe5ce5dc978141eda5b4a020e99445709c8be7	https://web.archive.org/web/20170824045711/https://link.springer.com/content/pdf/10.1007%2Fs40619-014-0037-6.pdf
2b33a197ce3c8e4a645afc3bca373618e3b7a39a	https://web.archive.org/web/20180507174038/https://www.ejmanager.com/mnstemps/24/24-1298497770.pdf
3b4bdcbd77735d0b90b09fdf4f2d894eed459488	https://web.archive.org/web/20180725134427/https://synapse.koreamed.org/Synapse/Data/PDFData/1119JKMA/jkma-46-93.pdf
7bff8b028c57dd8080410629f2cb7a5af0df3537	https://web.archive.org/web/20180726111120/https://synapse.koreamed.org/Synapse/Data/PDFData/1096JKBCS/jkbcs-6-296.pdf
6aaa4048eabd90a3e51221a88c66d8df9da4e0e4	https://web.archive.org/web/20180724132336/https://synapse.koreamed.org/Synapse/Data/PDFData/0037JKSS/jkss-77-371.pdf
948dc41902a561fe6de37e7ebf5d67f3a31b7518	https://web.archive.org/web/201807190106/https://tidsskriftet.no/sites/default/files/pdf2012--1317.pdf
7fe07c1c581495215cab9acf1417664c4fd834ba	https://web.archive.org/web/20170922061819/http://dergipark.ulakbim.gov.tr/autfm/article/download/5000081302/5000075613
2ff9d81cb450d880628092518152598ae421f175	https://web.archive.org/web/201807202226/http://foresta.sisef.org/pdf/?id=efor0606-0006
8efece159cf8091d8d482538e489bc10f38156d0	https://web.archive.org/web/20180726004833/https://synapse.koreamed.org/Synapse/Data/PDFData/0163JKANA/jkana-19-7.pdf
794e650e373e21ef4aaa576c2820d2c50e9a0b64	https://web.archive.org/web/2017/http://publisher-connector.core.ac.uk/resourcesync/data/elsevier/pdf/bbb/aHR0cDovL2FwaS5lbHNldmllci5jb20vY29udGVudC9hcnRpY2xlL3BpaS9zMDEwMjM2MTYxNjMwMDE5NA%3D%3D.pdf
99e9728e9f59b127971b8079956eaad96a10b2c2	https://web.archive.org/web/201807220242/http://ismj.bpums.ac.ir/files/site1/user_files_047d40/lalerokh-A-10-3-710-b2ed177.pdf
35fd7b8a4c939596cd3416773f9eb642ea9ab90b	https://web.archive.org/web/201807231147/https://www.sciencedirect.com/sdfe/pdf/download/eid/1-s2.0-S208453081170065X/first-page-pdf
01061da20ca4fd52bc2fea952f991cbde8b4f097	https://web.archive.org/web/201810300937/https://link.springer.com/content/pdf/10.1007%2FBF03198059.pdf
1696e6898fc5fde484036cbf9d440be4fa7f1443	https://web.archive.org/web/20180724125921/https://synapse.koreamed.org/Synapse/Data/PDFData/0028KJG/kjg-59-382.pdf
4ddbfae2f5ba25e9514f7770fd1ff892722ca456	https://web.archive.org/web/2017/http://dare.ubvu.vu.nl/bitstream/handle/1871/22769/122380.pdf?sequence=2
13915957ef3272fbdacde39e2ca1a9b302322ffe	https://web.archive.org/web/2017/http://publisher-connector.core.ac.uk/resourcesync/data/elsevier/pdf/eb3/aHR0cDovL2FwaS5lbHNldmllci5jb20vY29udGVudC9hcnRpY2xlL3BpaS9zMDA3ODMyMzQxMjUwMDA3Mg%3D%3D.pdf
576a02e6922e211d5ece73186d2b8f35d3fc08c6	https://web.archive.org/web/201807242206/https://synapse.koreamed.org/Synapse/Data/PDFData/1016JKRS/jkrs-21-783.pdf
38696de3b0208ba3ca3a4bd3da759c7b290dc1e9	https://web.archive.org/web/201807200700/https://tidsskriftet.no/sites/default/files/pdf2013--295eng.pdf
7cf395e7221d1243d0ece49f52811f3f76e3602e	https://web.archive.org/web/201903252040/https://core.ac.uk/download/pdf/82433008.pdf
51c298b8f14e73d2efe2478b4ccd2a09573e2e1c	https://web.archive.org/web/201807262043/https://synapse.koreamed.org/Synapse/Data/PDFData/0185JKACD/jkacd-29-147.pdf
62c9d4b72684c6cd578756dc20165e10121c15e1	https://web.archive.org/web/20180722173327/https://synapse.koreamed.org/Synapse/Data/PDFData/0028KJG/kjg-65-90.pdf
84b086a73b941ee7d71ccdc7a55d3d5b499db9af	https://web.archive.org/web/201807200613/https://tidsskriftet.no/sites/default/files/pdf2015--954-8.pdf
8d7ae9e83a11c98715158a4439ca77c31fd483d5	https://web.archive.org/web/201807200646/https://tidsskriftet.no/sites/default/files/pdf2015--1226-7.pdf
305d141db1cc324ad62f6baee11119cd65f9d95d	https://web.archive.org/web/201807211553/http://shefayekhatam.ir/files/site1/user_files_a8010a/shefayekhatam-A-10-24-674-9a8e233.pdf
2f8694b2de78765b6480aa5fb653e7a536c6d4e1	https://web.archive.org/web/20180724175624/https://synapse.koreamed.org/Synapse/Data/PDFData/0192LMO/lmo-6-19.pdf
59273fe50820a444d9359d3ac1f05140480dcbac	https://web.archive.org/web/201903181401/https://core.ac.uk/download/pdf/81161255.pdf
3277627bab3271404a57a57026240e4d7f38fa83	https://web.archive.org/web/20170814201722/https://repub.eur.nl/pub/39521/24_Plasmans%20et%20al_Ned%20Tijdschr%20Traum%202012_20%284%29_108-114_AAM.pdf
7b99dc08df27e3e12fbc11937765a4097f6fd9ca	https://web.archive.org/web/20180723180232/https://synapse.koreamed.org/Synapse/Data/PDFData/0047KJP/kjp-22-229.pdf
72632058bb8e6bfaace4466d3a58e3e6cfe2aa3f	https://web.archive.org/web/20180725152855/https://synapse.koreamed.org/Synapse/Data/PDFData/0178JKD/jkd-16-225.pdf
11ce66fa69fae1717000086838bb976d4fc3b46e	https://web.archive.org/web/201902231247/https://core.ac.uk/download/pdf/82721925.pdf
1ec615d95c3cae85223a2547d4d8bf111fbd8a64	https://web.archive.org/web/20170815205845/http://www.scielo.br/pdf/rbci/v21n3/en_08.pdf
67f176a7e679da1381fd87ca71e6ac1cd2cee8e6	https://web.archive.org/web/20180725163518/https://synapse.koreamed.org/Synapse/Data/PDFData/1104JKSF/jksf-12-780.pdf
5108a2a4bbf36d6a24c50ca1a6597aeecc105570	https://web.archive.org/web/20170922035109/http://dergipark.ulakbim.gov.tr/autfm/article/download/5000081536/5000075847
548ce78082fa9ff9fe398900318d506a1a50aa87	https://web.archive.org/web/20180724142248/https://synapse.koreamed.org/Synapse/Data/PDFData/1139AON/aon-13-121.pdf
575dfac16bae3df3f25257f6664c9c3a6b0bdad0	https://web.archive.org/web/20180725111714/https://synapse.koreamed.org/Synapse/Data/PDFData/0200JKACHN/jkachn-25-187.pdf
40ab14bac1f73668b425dbd13dd3cc2129796e0d	https://web.archive.org/web/20170922040743/http://dergipark.ulakbim.gov.tr/autfm/article/download/5000081466/5000075777
30bbe7e3f454cd5719a8d4bce1b0a7fb71edb4ed	https://web.archive.org/web/20170921232857/http://www.periodico.ebras.bio.br/ojs/index.php/ebras/article/download/193/178
6f1fac539735778faf78909e70fcc96a195e4c5e	https://web.archive.org/web/20180725221319/https://synapse.koreamed.org/Synapse/Data/PDFData/0006JKAN/jkan-45-231.pdf
83ff7051f8367b72de5b29c06192c0c5a62d88d7	https://web.archive.org/web/201807251224/https://synapse.koreamed.org/Synapse/Data/PDFData/0043JKOA/jkoa-42-515.pdf
41b4549aebc3bc3598b0221cae61362a00f96d1a	https://web.archive.org/web/201807230008/https://jcpp.iut.ac.ir/files/site1/user_files_e310be/admin-A-10-1-251-300e0d5.pdf
640910b91020b9522fef7e56cb23806f557ee0b2	https://web.archive.org/web/201807261237/https://synapse.koreamed.org/Synapse/Data/PDFData/1016JKRS/jkrs-7-97.pdf
527a4c0fbaf9a2d5b7d786653008602167edccde	https://web.archive.org/web/201807200631/https://tidsskriftet.no/sites/default/files/pdf2017--87.pdf
3635202cb7367e464eda6c8e2b9de544768d9251	https://web.archive.org/web/201807222358/https://synapse.koreamed.org/Synapse/Data/PDFData/1006JKAN/jkan-31-781.pdf
5f25e3853fa0de7c270a41ee47e2fc88d2610f08	https://web.archive.org/web/20170101161713/http://www.est.vgtu.lt/index.php/est/article/viewFile/est.2011.13/pdf
7a17cd2d39b6cb3a87aad0838a76234d858eeee3	https://web.archive.org/web/20170808031224/http://acikarsiv.ankara.edu.tr/browse/4025/3745.pdf
1ef28b2cded15249a164440835e662e8b659385a	https://web.archive.org/web/201902280400/https://core.ac.uk/download/pdf/82458699.pdf
7783033a85f1bc6570720d3a0b8ebf2b8a7b426d	https://web.archive.org/web/20160614145548/http://www.cpe.vgtu.lt:80/index.php/cpe/article/viewFile/coactivity.2007.15/pdf
7ddea7fcd7faab8eb0068fc195b27f3459b59828	https://web.archive.org/web/20180719070647/https://synapse.koreamed.org/Synapse/Data/PDFData/1086IC/ic-41-301.pdf
500f536e7d564f660996e36836d7e54739770bd2	https://web.archive.org/web/201807190528/https://tidsskriftet.no/sites/default/files/pdf2013--1477.pdf
906e489250cb2b5411ef094d793b07c03eef0d22	https://web.archive.org/web/20180726203648/https://synapse.koreamed.org/Synapse/Data/PDFData/0104JKFS/jkfs-29-68.pdf
45da8d350c6740d4acc415056585b6bd6e20d2ec	https://web.archive.org/web/20180727100052/https://synapse.koreamed.org/Synapse/Data/PDFData/2021KJOG/kjog-55-958.pdf
2a8d7f9c92c80cf73bc4ad98eee3c3d3bd5e4d05	https://web.archive.org/web/20180727081223/https://synapse.koreamed.org/Synapse/Data/PDFData/0043JKOA/jkoa-52-359.pdf
5234150d90ddc43ca48e94c226c6c51f8170d331	https://web.archive.org/web/2017/http://publisher-connector.core.ac.uk/resourcesync/data/elsevier/pdf/cd6/aHR0cDovL2FwaS5lbHNldmllci5jb20vY29udGVudC9hcnRpY2xlL3BpaS9zMDA3ODMyMzQxMzUwMDIyNA%3D%3D.pdf
7c5641635dc62954ee9de6f5e59b74c92e701782	https://web.archive.org/web/201903251731/https://core.ac.uk/download/pdf/81130136.pdf
0ddaa12667d5688aa0f26f674f206d288879de2a	https://web.archive.org/web/20180724060946/https://synapse.koreamed.org/Synapse/Data/PDFData/1010JRD/jrd-22-303.pdf
96e06e5dec02945c0087fb20cad08a7e0763e7b0	https://web.archive.org/web/20180727012150/https://synapse.koreamed.org/Synapse/Data/PDFData/0192LMO/lmo-7-37.pdf
0a776e2523a506aa0c9285e6ae6652ba9caf6d32	https://web.archive.org/web/201807242258/https://synapse.koreamed.org/Synapse/Data/PDFData/1223JKDSA/jkdsa-7-135.pdf
1b8c68ab258172cb7f674bb4c93d885f3c169282	https://web.archive.org/web/201807222002/https://tidsskriftet.no/sites/default/files/pdf2014--1918.pdf
31daa4ff3128f14b7bc0a94aef59e1e857b0be90	https://web.archive.org/web/201807212224/http://sjimu.medilam.ac.ir/files/site1/user_files_44b4b4/pourfeizi-A-10-2825-2-2ded845.pdf
4d22b61dfc870e060e6f69c9ca98bc261345eb0a	https://web.archive.org/web/201807192036/http://journal.nkums.ac.ir/files/site1/user_files_358a93/nabavi1983-A-10-25-538-a361add.pdf
86a8107ca96a6b8e9d5722ae724a849ff564d9d2	https://web.archive.org/web/201807190535/https://synapse.koreamed.org/Synapse/Data/PDFData/0153KJPID/kjpid-15-100.pdf
38c0c23882b9406037b2bac9f8504cf3db0a18b1	https://web.archive.org/web/201903110052/https://core.ac.uk/download/pdf/82220220.pdf
1b6e78ef3b7026b0d1a23752de8574e3f502466a	https://web.archive.org/web/20180729162529/https://link.springer.com/content/pdf/10.1007%2Fs13631-016-0138-2.pdf
2354cfe03145b5134fac93b283b5aa44d8576ef1	https://web.archive.org/web/20180722063914/https://synapse.koreamed.org/Synapse/Data/PDFData/0037JKSS/jkss-78-385.pdf
2e10e426a479a233ad1efeb0e7729656e24d6791	https://web.archive.org/web/201807260522/https://synapse.koreamed.org/Synapse/Data/PDFData/0121KJPGN/kjpgn-13-66.pdf
147dac44cadf1967f5122920bf652355d0d789d3	https://web.archive.org/web/201902240554/https://core.ac.uk/download/pdf/81157273.pdf
7c4a8bfb5dbfc0f002868a049f31c89f84f8660e	https://web.archive.org/web/201807252201/https://synapse.koreamed.org/Synapse/Data/PDFData/0104JKFS/jkfs-17-103.pdf
7b8a4d1c661f364c30c7e5ffce5662c89775228f	https://web.archive.org/web/201807212330/http://rap.sanru.ac.ir/files/site1/user_files_dbc6fd/admin-A-10-1-243-9698ec1.pdf
817b02eccc748c9fbab9f50dbe6f2ec15430e4a3	https://web.archive.org/web/20180722072756/https://synapse.koreamed.org/Synapse/Data/PDFData/0035JKOS/jkos-57-898.pdf
013243b8378451b3960f5c30e64369a1128badd3	https://web.archive.org/web/20180726040648/https://synapse.koreamed.org/Synapse/Data/PDFData/0163JKANA/jkana-23-249.pdf
0150f4237e4599cf7a9098f17075d090c1850f23	https://web.archive.org/web/20180723105754/https://synapse.koreamed.org/Synapse/Data/PDFData/0035JKOS/jkos-52-1161.pdf
0665129aa3851ad194adbdf3fa696da162c5cc42	https://web.archive.org/web/20170926102012/http://publisher-connector.core.ac.uk/resourcesync/data/elsevier/pdf/3c1/aHR0cDovL2FwaS5lbHNldmllci5jb20vY29udGVudC9hcnRpY2xlL3BpaS9zMDEwMjM2MTYxNDAwMjE1eA%3D%3D.pdf
1f6697fb70c062d52057717e7dd2c9226b01b354	https://web.archive.org/web/20170819181117/http://www.scielo.br/pdf/rbr/v55n2/en_0482-5004-rbr-55-02-0167.pdf
601c80cb658f20f7fb318cda420f985d63fd35ff	https://web.archive.org/web/201807261913/https://synapse.koreamed.org/Synapse/Data/PDFData/1016JKRS/jkrs-37-1013.pdf
5efaa4b5558df0de61f531798d1211bb2691fe6d	https://web.archive.org/web/201807260755/https://synapse.koreamed.org/Synapse/Data/PDFData/0150JKAPE/jkape-36-653.pdf
127e54b8d1fce962e41a3cff411e7fb95d9119d8	https://web.archive.org/web/201807230412/https://synapse.koreamed.org/Synapse/Data/PDFData/0219KJES/kjes-1-6.pdf
2349021bb93f45e9971e5b0a63885c645450acf5	https://web.archive.org/web/2017/http://dergipark.ulakbim.gov.tr/ausbf/article/download/5000053364/5000050681
2c3343bd733daa722819682bc6ec529c80466c41	https://web.archive.org/web/20180719065042/https://synapse.koreamed.org/Synapse/Data/PDFData/1096JKBCS/jkbcs-5-279.pdf
9bcc412066ad18b65ae7102c6f8800acf892f18a	https://web.archive.org/web/20170922235234/http://tidsskriftet.no/sites/default/files/pdf2012--280.pdf
