basename	wburl
7120da2916df18866336c038cbc0ff715619678f	https://web.archive.org/web/20180415022248/https://revistas.uo.edu.cu/index.php/cq/article/viewFile/2498/2289
4735dafd4a625d1f0f4bc8924bb9736703394a04	https://web.archive.org/web/20170922110113/http://orbit.dtu.dk/files/4264995/wessing.pdf
662690f655a474c1435511a8d290f4adc5a18709	https://web.archive.org/web/2017/https://hal.archives-ouvertes.fr/jpa-00207022/document
1a56ef0463f7635a5fc7e3347cb2c522dfbafe2f	https://web.archive.org/web/20180720082213/https://www.publicacoes.uniceub.br/cienciasaude/article/download/4257/3484
5ae662ac457c55a10b6dcec87169ccb783cc96ca	https://web.archive.org/web/20180518064514/https://www.dovepress.com/getfile.php?fileID=29325
32e4e9d1c5831babcd112c0c69469ff9173a8ded	https://web.archive.org/web/20180421114547/http://www.jdso.org/volume8/number1/Carro_v8_p40.pdf
149c170821b24fe30ea5aed5e8a2651b9baa88b4	https://web.archive.org/web/201807240522/http://www.revistas.usp.br/rce/article/download/56669/59701
07360a1a5ba65cd4ddad08306102f2e71ef04778	https://web.archive.org/web/201807201746/https://msp.org/pjm/1996/172-1/pjm-v172-n1-p01-s.pdf
0200c0baa8de7d39bd0512f9efdbab262b3b9a1c	https://web.archive.org/web/20170921225655/https://scholarworks.iupui.edu/bitstream/handle/1805/6099/Does%20Jewish%20philanthropy%20differ%20by%20sex%20and%20giving.pdf?sequence=1
547ceb40af76665389520b043e95c8298779d52f	https://web.archive.org/web/20180421095813/http://www.e-hilaris.com/MA/2016/MA6_1_9.pdf
01594bb908ed470cff66f24e39546409f47ce73b	https://web.archive.org/web/20170808231632/http://optics.sgu.ru/~ulianov/Bazarova/LIBRARY_LASCA/pmb4_7_020.pdf
3248a7b17e43d0bdbade963547888766cb474a99	https://web.archive.org/web/201810302312/https://www.jstage.jst.go.jp/article/jscejseee/68/2/68_495/_pdf
24456e91a5cc3c4748cc450392d85d3671d23458	https://web.archive.org/web/20170816145405/http://pediatrics.aappublications.org/content/pediatrics/early/2014/09/24/peds.2014-1027.full.pdf
19d2bdfb798558cb79f9e55f62ebdf64807aabb5	https://web.archive.org/web/201902190621/http://pdfs.semanticscholar.org/19d2/bdfb798558cb79f9e55f62ebdf64807aabb5.pdf
54aff21055e0a6040c379969e32b661452147d4e	https://web.archive.org/web/20180604122756/http://www.airccse.org/journal/nsa/0912nsa09.pdf
981620e9d589ad343f1a65aab9bbea8765931ddf	https://web.archive.org/web/20170922153758/https://eprints.soton.ac.uk/272876/1/dyke_2005.pdf
16dab44ef8dd347b87aa7b884d9c45d11f5f8478	https://web.archive.org/web/20170814180619/http://bjp.rcpsych.org/content/bjprcpsych/191/4/368.2.full.pdf
63334c72fbf09c24db2375eb38b431f217367337	https://web.archive.org/web/20180417092107/http://sinop.unemat.br/projetos/revista/index.php/eventos/article/viewFile/1423/1148
096dd86e32796fa400938e6e67a3a32575e49d6c	https://web.archive.org/web/2017/http://www.ijo.cn/en_publish/2017/7/20170702.pdf
94ba140f3dfdcc5ffd057171a8f4b26f97d03729	https://web.archive.org/web/20180512173359/http://hsmsp.modares.ac.ir/article-23-4214-en.pdf
2d43c9c1ae10976d0336f0e5a2a47213cbacbbfa	https://web.archive.org/web/20170706113416/http://journals.ametsoc.org/doi/pdf/10.1175/JCLI-D-10-05013.1
7a5362c64ffdf912eb7f0b812773e7aea13eead8	https://web.archive.org/web/201807210644/https://emj.bmj.com/content/emermed/19/5/380.full.pdf
3d1f87a132744b11d5ab63eb9cc32844da7ad9cc	https://web.archive.org/web/201807212216/http://www.jimmunol.org/content/jimmunol/191/3/1220.full.pdf
315b52552e0dc982581d89c5a1cfe0dd48176e14	https://web.archive.org/web/20110108050354/http://eprints.gla.ac.uk/4788/1/4788.pdf
252c105f41f30f27503ab174b13865aeb2720156	https://web.archive.org/web/2017/http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0015040&type=printable
3cf50dc0f1f41ac9d7f28007796e0a8bbfc50049	https://web.archive.org/web/201807211336/http://revistas.uteq.edu.ec/index.php/cyt/article/download/109/109
95c532779940523377aad48c0d4ff2e9a7e7795a	https://web.archive.org/web/20100629110919/http://earth.usc.edu/~stott/stott%20papers/Berkelhammer%20and%20Stott,%202009,%20Chem.%20Geology.pdf
1cab2e206ab59be48095a0167796851b08d2c536	https://web.archive.org/web/20171009043743/https://core.ac.uk/download/pdf/2433636.pdf
08536f280935b24b1eb99abb92d74e6ffc835445	https://web.archive.org/web/201807210912/https://ejournal.undip.ac.id/index.php/lawreform/article/download/12232/9252
4163f01a02c4c69f0d531c4fb0d5bf50b837865f	https://web.archive.org/web/20170812115101/https://ir.nctu.edu.tw/bitstream/11536/10684/1/000247625700041.pdf
8e8d3f7129ecf8baee8a486d3bebb27055a27e61	https://web.archive.org/web/20170814153356/http://static1.1.sqspcdn.com/static/f/1468080/22678794/1368476078937/Fiala2004.pdf?token=i%2Brd9PowM9sXBpu2MYhUm9q1I2A%3D
4a64f3e33bc751f3ada7c8a3dbabe5bcf0bdbd76	https://web.archive.org/web/201903140722/https://core.ac.uk/download/pdf/59292525.pdf
1bd8cff69811e528a27e6877c23db52236efcf93	https://web.archive.org/web/20180722131346/https://eprints.lib.hokudai.ac.jp/dspace/bitstream/2115/42722/1/PAC82-1_17-26.pdf
861c710a2e94e146a9daaadb028de72ddac70fbb	https://web.archive.org/web/201807192117/http://apcz.umk.pl/czasopisma/index.php/SPI/article/download/SPI.2017.3.006/13117
3197d3a2d7ef9446b76db2767edde81a2fac41b6	https://web.archive.org/web/20180721135937/http://amcm.pcz.pl/get.php?article=2012_4/art_09.pdf
607cab4630c775c75c86f85f2dc036e1722641c8	https://web.archive.org/web/201902241004/http://pdfs.semanticscholar.org/607c/ab4630c775c75c86f85f2dc036e1722641c8.pdf
912dc6eeecf11c1df4bf9e1481874f2e62e8f007	https://web.archive.org/web/2017/https://hal.archives-ouvertes.fr/hal-01239521/document
03b6261d7351ff4cec6b731eb09ad06820927ef9	https://web.archive.org/web/20170824161241/http://www.dtic.mil/get-tr-doc/pdf?AD=ADA357518&Location=U2&doc=GetTRDoc.pdf
4d1c2197d340b79ceab0f3e601a21cdda86be46d	https://web.archive.org/web/2017/http://www.cs.northwestern.edu/~mek802/papers/AAAI08-FS-Companions.pdf
0c578033ad3a84fd08795539554343dfa7de6688	https://web.archive.org/web/2017/https://epub.ub.uni-muenchen.de/5624/1/5624.pdf
75e31215c989ee79de692e91c7d7dc0deef02a4d	https://web.archive.org/web/20110331195954/http://home.rcs.ei.tum.de/~samarjit/psfiles/gpu.pdf
488484a69547c31138007804d6ee7d540a8910e7	https://web.archive.org/web/201903132155/https://core.ac.uk/download/pdf/81968465.pdf
4e5892d38ff99a64733a906df9ed88d2872b6c47	https://web.archive.org/web/201807200700/http://journals.ioffe.ru/articles/viewPDF/45692
7fd1ff95a5747315d21d9d1cdd210c63fd536190	https://web.archive.org/web/20141015045210/http://www.scirp.org/journal/PaperDownload.aspx?paperID=32324
2ddf87038c8ce7349485dd8d00220a040c654916	https://web.archive.org/web/20121002210628/http://www-users.cselabs.umn.edu/classes/Fall-2012/csci8980-2/papers/dot.pdf
06b57129ef7104c21220691fa51f566ab7266b8b	https://web.archive.org/web/201902181627/https://core.ac.uk/download/pdf/81980762.pdf
0524408d024096ddc110b29f608ea8be9b20a5ba	https://web.archive.org/web/20170812022151/https://journal-inflammation.biomedcentral.com/track/pdf/10.1186/1476-9255-8-3?site=journal-inflammation.biomedcentral.com
25f2528b39124fbeb0b42768a8c530e9cd5c57e9	https://web.archive.org/web/20070724111254/http://office.shigehara.online.fr/en/articles/trento.pdf
3ead54f60f3b311c083631c813f302aef46a1d96	https://web.archive.org/web/2017/https://core.ac.uk/download/pdf/37882671.pdf
059fa2a5bfe2d818c080cf0e710d12cd03eee5e4	https://web.archive.org/web/201807241554/https://www.bmj.com/content/bmj/2/6100/1439.1.full.pdf
993fc5ef85ad487ab5e4211ab8c795257d89b438	https://web.archive.org/web/20150426200729/http://www.pnas.org/content/95/24/14168.full.pdf
6c34f3e5520de85af572dc7699abd37ef30c4c36	https://web.archive.org/web/201807241506/https://www.erudit.org/fr/revues/cumr/1995-n15-cumr0465/1014401ar.pdf
2d3e3bdd94ae52eaa9702dc576dca37df648ca25	https://web.archive.org/web/20180727161340/https://watermark.silverchair.com/mch093.pdf?token=AQECAHi208BE49Ooan9kkhW_Ercy7Dm3ZL_9Cf3qfKAc485ysgAAAZwwggGYBgkqhkiG9w0BBwagggGJMIIBhQIBADCCAX4GCSqGSIb3DQEHATAeBglghkgBZQMEAS4wEQQMsbeHeGIWOIwQFp_HAgEQgIIBT3a8xZrJnQhqpzmeAMreWu-6GLjo77RkvsDLjIl8iBGJdzUTTLAfhpBx_nkJcios-2uigj5lhkrdW_dMUmdMaDO58MgDdqItb0zvDccvoj0NZuTRXH2fY3SnBJ5IRjjpoeaO_QEmWQxX9GJGG7e3mmPNe0qA5SVdQnnPotqrCjiCGNt6UmlGVzkekJd6ntmBNqPOH26V1R2X47_ClGS3ASNb-aUYr9xpkd_VglI9pgTyJ7GmczzEXIa-MWxlAre5Yj-mVj-ro2fJ7aFDwbzs5CZHb7-P08Yg-5imBqmj5Za714TmY-3QeYH_KqJYcMAXnnAaHTOQvPnaShT4u7hbboKMhbzxHUVMdzgmgcEvu8uRQgWBtv4w0Bk6esB1X4eWVW-a2WnyrqnO-F26CKb7yEhyYzAgeR-N7Z8tD9q4bIT195ThCxV3yih_R5A74IbB
39cb0abdf9b12b7968b389fa2a32cd57d9aabba4	https://web.archive.org/web/20180412030055/http://www.medigraphic.com/pdfs/revsalpubnut/spn-2003/spn033b.pdf
649fb8b94a28a93c5b0dc0235a7124e130b5183b	https://web.archive.org/web/201810300450/https://www.jstage.jst.go.jp/article/tanso1949/2007/228/2007_228_163/_pdf
6f80171cc275f912a0211ce34b494a65cbf0bc79	https://web.archive.org/web/20180723115729/http://www.oncotarget.com/index.php?journal=oncotarget&page=article&op=download&path%5B%5D=2466&path%5B%5D=4499
8a3fb7a5ff733353acc0dc321bda007813bc66ab	https://web.archive.org/web/20080424175448/http://web.mst.edu/~zhengyr/Publications/Milcom07_flom.pdf
51110cddb34d747585f7effaaa78afef7d259f5c	https://web.archive.org/web/20120119123603/http://faculty.nps.edu/rgera/papers/k_circuit_paper_dmgt_style.pdf
04120eabd9781fbaffd007585116bf33bd70d530	https://web.archive.org/web/201902172351/https://core.ac.uk/download/pdf/82829033.pdf
6d718b541bbeab73648f0d7d9357674802cbfebe	https://web.archive.org/web/201807211813/http://www.soclabo.org/index.php/laboratorium/article/download/734/1961
05942d00041a5e7f491a7bbd0638094b43525591	https://web.archive.org/web/20170816133739/https://www.econstor.eu/bitstream/10419/98949/1/dp8273.pdf
4e7feb4a6da17ee5dbf9146a7e271913bde5399c	https://web.archive.org/web/20121114214214/http://star.pst.qub.ac.uk/~tjm/papers/sugimura11.pdf
6c6ea27ee133a60d67d0921b1ffb841dacdd634e	https://web.archive.org/web/20180721011300/https://bmcnephrol.biomedcentral.com/track/pdf/10.1186/s12882-016-0394-4?site=bmcnephrol.biomedcentral.com
71d10990b5e1b4e827d958084875567517105761	https://web.archive.org/web/201903201550/https://core.ac.uk/download/pdf/82519085.pdf
5b13cde44d779785a371f8702df78a5348c1aaf0	https://web.archive.org/web/20180418083340/http://bds.biologija.org/gradiva/botanicno-tekmovanje-razpis.pdf
24c4d53737ddf31fabf5ee5def4ed6cd3210a4c8	https://web.archive.org/web/20180724082247/https://adc.bmj.com/content/archdischild/84/2/125.full.pdf
0f977f9b5cb718153a0195f093c31ae6f0b0fad0	https://web.archive.org/web/201807241638/https://www.jstage.jst.go.jp/article/jhep/39/6/39_806/_pdf
7b21c025ea0784a69829c5cd702df06a6af8253e	https://web.archive.org/web/20170130142457/http://revistatelematica.cujae.edu.cu:80/index.php/tele/article/viewFile/94/93
3bbd4536e8b3db696eb1eca1eba8e83c59dc8bbb	https://web.archive.org/web/20070811223111/http://www.comp.nus.edu.sg/~lingtw/papers/dexa2006.liuhuanz.pdf
80679879f9b1a8cbfc32d7aa923fffdbb381cb24	https://web.archive.org/web/201903271139/https://core.ac.uk/download/pdf/82673347.pdf
6b82b27b031841a66470f3267d7a40466568f0c8	https://web.archive.org/web/20161020030825/http://clincancerres.aacrjournals.org:80/content/clincanres/21/4/870.full.pdf
80c35878d29d348ff6dad499bc577beeb96c3532	https://web.archive.org/web/201807270144/http://www.pnas.org/content/pnas/93/21/11746.full.pdf
6b7dfd8453c023e14699c20a19d3dffe03194643	https://web.archive.org/web/2017/http://www.numdam.org/article/AIHPB_2002__38_6_847_0.pdf
635341e05297fc01dd2e0ad64ed39807983561ae	https://web.archive.org/web/20180423065006/http://www.jspb.ru/issues/2006/N2/JSPB_2006_2_4-9.pdf
3d81a74ae15fd3fc900a5820cdc98721c960bf47	https://web.archive.org/web/20140401111555/http://www.zamg.ac.at:80/histalp/download/abstract/Zemp-etal-2006-A.pdf
7d2431fca43d2aff333c76732ae2bda78974d5bc	https://web.archive.org/web/20180723164602/https://res.mdpi.com/def50200214cd3596749032f61a8b9b23ec7f23fe975467f7ec7aaa50f68b2be6b4a100dc08006be564dcf72661724d7fcae1d471c366c20e387e90bd4511e863adae07f5fabf35f211e5021f1dcc76b77e9df46fd0bc6655540e6e4f051650a3d97a1f3f87e9f24073781437efb0b6b0bb5a1a94cca0360e547b1e0eddfe49b64e6a5ebf1d02797291b8ce1c3dd5cb7ef2aad?filename=&attachment=1
5450de31bdd4c9f1041ad477d1f3ad9cd649d159	https://web.archive.org/web/20180719130010/https://iovs.arvojournals.org/data/journals/iovs/932989/i1552-5783-55-5-2947.pdf
a1eab6a3686d33caeed9ef7c08e3d94097f9278e	https://web.archive.org/web/20170810134838/http://cdn.intechopen.com/pdfs-wm/28763.pdf
0edcd5346c2e41d5839d7c933debd06d2dd98fe7	https://web.archive.org/web/20180719123418/http://www.ems-ph.org/journals/show_pdf.php?issn=1027-488X&vol=12&iss=106&rank=13
7d529d703c1036028d27f3ea68d9479daff0ffd8	https://web.archive.org/web/201902261101/http://pdfs.semanticscholar.org/7d52/9d703c1036028d27f3ea68d9479daff0ffd8.pdf
346594839c1c9b303483466b6ba0e352a9629424	https://web.archive.org/web/20150919002026/http://www.mdpi.com/1420-3049/20/8/13814/pdf
09ea0fafb37bb5c02df19d52c1ec81f42649ecf4	https://web.archive.org/web/201902180704/http://pdfs.semanticscholar.org/09ea/0fafb37bb5c02df19d52c1ec81f42649ecf4.pdf
2ae4451a0fc947a7f95f211486f1bbc1cbf8aef3	https://web.archive.org/web/201810300554/http://cecoldodigital.dimar.mil.co/385/1/dimarcccp_2001_boletincccp_08_52-62OK.pdf
285a44ce031bd13b3f04e263c2273903e50812cb	https://web.archive.org/web/201810302050/https://www.jstage.jst.go.jp/article/isijinternational1989/40/12/40_12_1246/_pdf
836600087c7b37c7e44f03192b08d405d7b7609c	https://web.archive.org/web/20180725144142/http://orbit.dtu.dk/ws/files/4822636/Rene.pdf
894f189e89c8a82fc97c0bf52d33e447022fc01f	https://web.archive.org/web/201807250423/https://www.jstage.jst.go.jp/article/analsci/17/2/17_2_281/_pdf
55ce52f4926b30ea431a6e29173bf3202e78ad4d	https://web.archive.org/web/20100628204134/http://www.css.cornell.edu/faculty/lehmann/publ/ClimChange%2097,%20459-463,%202009%20Lehmann.pdf
658e37021f14c295cbb648efde9f3ba61c366a1d	https://web.archive.org/web/20060928050542/http://www.control.utoronto.ca/~broucke/Webpapers/Bro_HSCC99.pdf
406d0832ba763deaa276960f6fe519c3796cfb5b	https://web.archive.org/web/20180419164627/http://kolegia.sgh.waw.pl/pl/KZiF/czasopisma/oik/numery/Documents/2011_NR_4(147).pdf
6d5b4a4d0ceb80d38ff99f90a1d86b9af2a161fc	https://web.archive.org/web/201902261256/http://pdfs.semanticscholar.org/6d5b/4a4d0ceb80d38ff99f90a1d86b9af2a161fc.pdf
1327bab14ded806a1872796343142f480ab7d12e	https://web.archive.org/web/20170809171048/http://www.eng.tau.ac.il/~icme2012/all_nf1/ICME_071_Etsion.pdf
a1e4f4f4ac918444fe999fadc3946c91f37e28c2	https://web.archive.org/web/20180722233418/https://iovs.arvojournals.org/data/journals/iovs/935768/i1552-5783-57-13-5407.pdf
9d4afc5a01ae703d8542b34a111db9f2c634401d	https://web.archive.org/web/20180423014405/http://www.apjor.com/downloads/0201201846.pdf
4b70b28c1d73d55b0ae4b5ef851aed1e7e606f64	https://web.archive.org/web/20180511100631/https://www.regent.edu/acad/global/publications/real/vol1/num1/REAL_Vol1Num1.pdf
a19576ffb3932712bc209f8a9bc16e8682eb7a82	https://web.archive.org/web/2017/http://ccsenet.org/journal/index.php/ijef/article/download/13735/9455
8437d84042c449446b14f070ac271d313e5205b0	https://web.archive.org/web/20170814175328/http://cdn.intechopen.com/pdfs-wm/39460.pdf
286c21a785034d44300b76005366949bcb85742a	https://web.archive.org/web/20180726160214/https://www.cambridge.org/core/services/aop-cambridge-core/content/view/B40811FA41FEABC831392232B6B4A98C/S193578931600197Xa.pdf/div-class-title-personal-disaster-and-emergency-support-networks-of-older-adults-in-a-rural-community-changes-after-participation-in-a-preparedness-program-div.pdf
5677e351e03b9e23d8c90eccd042972f53500358	https://web.archive.org/web/201811011540/https://www.jstage.jst.go.jp/article/rtriqr/47/2/47_2_105/_pdf
24e8f2371e0c3187a690bd19d7c6f0f36243e887	https://web.archive.org/web/201902201429/http://pdfs.semanticscholar.org/24e8/f2371e0c3187a690bd19d7c6f0f36243e887.pdf
82a5cd6640c64e33b0e7b97faa8e2fed2ca62cad	https://web.archive.org/web/20180727160452/http://www.ams.org/journals/qam/1990-48-03/S0033-569X-1990-1074974-7/S0033-569X-1990-1074974-7.pdf
20753733885d797c825a6609c19ae0d0620a67b3	https://web.archive.org/web/201902271400/https://core.ac.uk/download/pdf/82624401.pdf
5898eb2d3e7df3bcec9a2b01303e3fbe59e1664a	https://web.archive.org/web/20180723100946/https://link.springer.com/content/pdf/10.1007%2Fs11837-018-2742-2.pdf
25bd47286a5355144db9b63627630bf76ff586ce	https://web.archive.org/web/20100623132306/http://lims.mech.northwestern.edu/%7Elynch/papers/rss2008/rss2008.pdf
03b868c1c5af3edb3a3aa506e3132169ec2d8930	https://web.archive.org/web/20171025022855/http://cancerdiscovery.aacrjournals.org/content/candisc/4/1/94.full.pdf
4d3814525b06b7752fde55eac9fd8adacdfc0d24	https://web.archive.org/web/20170813143143/https://philpapers.org/archive/DOUAD.pdf
13011d0063debe649d0b9cfd25768c5a09595178	https://web.archive.org/web/20140520121624/http://www.chem.purdue.edu:80/kais/paper/ref68.pdf
2ad9a2a829e68b0aef2770a129495026e5fe353e	https://web.archive.org/web/20180727191708/https://www.cambridge.org/core/services/aop-cambridge-core/content/view/0C104D224AD5110B1D1A452CE9AE20FD/S0029665107005472a.pdf/div-class-title-differential-immunomodulation-with-long-chain-span-class-italic-n-span-3-pufa-in-health-and-chronic-disease-div.pdf
8ddf8f9442b44e61c7e1d4d826dfed0c5c064462	https://web.archive.org/web/20180724054826/http://www.ams.org/journals/proc/2008-136-01/S0002-9939-07-09292-1/S0002-9939-07-09292-1.pdf
92f9fe3372d8ed6f919f53c15aa0dc6bf55eacec	https://web.archive.org/web/20180412090924/http://www.derpharmachemica.com/pharma-chemica/synthesis-and-antibacterial-activity-of-novel-imidazo12apyrimidine-and-imidazo12apyridine-chalcones-derivatives.pdf
0b311da1e45d94897a2c871de256adbdf037422c	https://web.archive.org/web/2017/http://publisher-connector.core.ac.uk/resourcesync/data/elsevier/pdf/e95/aHR0cDovL2FwaS5lbHNldmllci5jb20vY29udGVudC9hcnRpY2xlL3BpaS8wMDE0NTc5Mzg3ODA1MzMx.pdf
78320404fb87786d646b4b6989cf07360b3440a6	https://web.archive.org/web/20120508044647/http://osb.revues.org/pdf/1099
373b4b3ad3340c904854622367530bb3c433ab25	https://web.archive.org/web/20180721173837/http://www.seer.ufal.br/index.php/latitude/article/download/531/pdf
069479db620d4e72013812a912bd0398010aaa33	https://web.archive.org/web/20180509162819/http://ler.letras.up.pt/uploads/ficheiros/13990.pdf
8ef5c1b07201477e6224c8f4f86a8f848285e83e	https://web.archive.org/web/20170813011857/http://www.cse.aucegypt.edu/~rafea/CSCE561/Material/V&V/k0202.pdf
439939d013df5b6f1afac41974a851d3f295f346	https://web.archive.org/web/201903111020/https://core.ac.uk/download/pdf/39301249.pdf
3b01da115b689f0f9cd9d76f65d731694bffd528	https://web.archive.org/web/20140722044946/http://www.scirp.org/journal/PaperDownload.aspx?paperID=41407
136cb2b78268df2fc019eb869034154181d53de3	https://web.archive.org/web/20180721122804/http://currents.plos.org//influenza/article/mining-the-ncbi-influenza-sequence-database-adaptive-grouping-of-blast-results-using-precalculated-neighbor-indexing/pdf
18d82fd741c90881b6c18c7f80870b55347970b0	https://web.archive.org/web/201810301754/https://www.jstage.jst.go.jp/article/journalip1984/21/0/21_0_255/_pdf
9ca2a8954fb283c2afcba17610cddb037326d23b	https://web.archive.org/web/20180416211210/https://riviste.unimi.it/index.php/haf/article/download/7023/7046
822c31f98b9e1ee0e7fb112456168795190b864c	https://web.archive.org/web/20180429085231/https://journal.unnes.ac.id/nju/index.php/jtsp/article/viewFile/6918/5046
72d13fe072aa84f0eb00051a68c377121139d9a8	https://web.archive.org/web/20180424010345/http://iase-web.org/documents/SERJ/SERJ12(2)_Lesser.pdf
0fd6d4777524b839c5f328828edd69b1c253364e	https://web.archive.org/web/20060504191713/http://faculty-gsb.stanford.edu:80/nagel/pdfs/AssetPricingTests.pdf
2d39aa197810efe28a418225fdab13bc24a7611b	https://web.archive.org/web/20180719014751/http://real.mtak.hu/38449/1/2006.5.2016.032.pdf
0d1b384edcf0e0b6326a9cc3b88c0a98f93b0a56	https://web.archive.org/web/20170814191355/http://article.sciencepublishinggroup.com/pdf/10.11648.j.sjbm.20150304.11.pdf
5524ee51a8474efb0ca892077150ecb2b2ee91be	https://web.archive.org/web/201807212126/http://aac.asm.org/content/30/2/220.full.pdf
2d8fcfe7d671b321a7201221131fe2e50563de12	https://web.archive.org/web/20170922022555/http://journals.assaf.org.za/sajsm/article/viewFile/233/171
60d403741c2cf88dace9ebf3a7ba33c911196352	https://web.archive.org/web/20170808082058/http://www.cas.cn/ky/kyjz/200912/W020091223771225117691.pdf
3efee964b07835c57aa80145a1d405b73c51af27	https://web.archive.org/web/20170822041917/http://www.scielo.br/pdf/rbzool/v17n4/v17n4a12.pdf
1ff329f198cb84bdd88a4f9e78748bcbd0a75780	https://web.archive.org/web/20180503033246/http://www.igdir.edu.tr/Addons/Resmi/announc/5053/5053-article-file10.pdf
7879a01bcebbba3ae1476397d5c78f8bc388c90c	https://web.archive.org/web/20180724051323/http://cds.cern.ch/record/978099/files/0608152.pdf
2dc1488d13a9e35435fbc73d3da0a520ca88ff90	https://web.archive.org/web/20180721121337/http://nvp.stu.cn.ua/uk/component/k2/item/download/855_770ad491fa0c941a25aec468dbb79857.html
98c5c1ba0116127a337ec0439db75c6bc628adbe	https://web.archive.org/web/201902282139/http://pdfs.semanticscholar.org/98c5/c1ba0116127a337ec0439db75c6bc628adbe.pdf
8c098aa069645b61f4122ccfa314108114aa551c	https://web.archive.org/web/201807230125/https://jamanetwork.com/journals/jamaophthalmology/articlepdf/1779719/eoi130182.pdf
4b592244a58165fde588f9895ff35130c2f69017	https://web.archive.org/web/20170808154626/http://www.ufjf.br/imunologia/files/2009/05/interleukin-15-expression-affects-homeostasis-and-function-of-b-cells-through.pdf
